environment,ecosystem,package,declared_version,source_file,source_sha256,verification
browser-use-journaled-actuator-candidate,python,anthropic,0.76.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,anyio,4.12.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,attrs,26.1.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,backoff,2.2.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,beautifulsoup4,4.15.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,browser-harness,0.1.13,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,browser-use,0.13.10,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,browser-use-sdk,3.4.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,bubus,1.5.6,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,cdp-use,1.4.5,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,certifi,2026.7.22,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,cffi,2.1.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,charset-normalizer,3.5.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,click,8.3.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,cloudpickle,3.1.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,cryptography,50.0.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,cython,3.3.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,distro,1.9.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,docstring-parser,0.18.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,fetch-use,0.4.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,frozenlist,1.8.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-api-core,2.29.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-api-python-client,2.188.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-auth,2.48.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-auth-httplib2,0.4.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-auth-oauthlib,1.2.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,google-genai,1.65.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,googleapis-common-protos,1.75.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,greenlet,3.0.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,groq,1.0.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,h11,0.16.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,httpcore,1.0.9,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,httpcore2,2.12.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,httplib2,0.32.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,httpx,0.28.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,httpx2,2.12.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,idna,3.19,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,inquirerpy,0.3.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,jiter,0.16.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,jsonschema,4.26.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,jsonschema-specifications,2025.9.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,lxml,6.1.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,markdown-it-py,4.2.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,markdownify,1.2.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,mcp,2.1.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,mcp-types,2.1.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,mdurl,0.1.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,multidict,6.8.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,oauthlib,3.3.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,ollama,0.6.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,openai,2.26.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,opentelemetry-api,1.44.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pfzy,0.3.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pillow,12.3.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,playwright,1.44.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyee,11.1.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,portalocker,4.3.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,posthog,7.7.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,prompt-toolkit,3.0.53,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,propcache,0.5.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,proto-plus,1.28.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,protobuf,6.33.6,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,psutil,7.2.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyasn1,0.6.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyasn1-modules,0.4.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pycparser,3.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pydantic,2.13.5,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pydantic-core,2.46.5,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pydantic-settings,2.15.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pygments,2.21.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyjwt,2.14.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyobjc-core,12.2.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,MACOS_ONLY_BLOCKER
browser-use-journaled-actuator-candidate,python,pyobjc-framework-cocoa,12.2.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,MACOS_ONLY_BLOCKER
browser-use-journaled-actuator-candidate,python,pyotp,2.9.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pyparsing,3.3.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,pypdf,6.16.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,python-dateutil,2.9.0.post0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,python-docx,1.2.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,python-dotenv,1.2.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,python-multipart,0.0.32,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,referencing,0.37.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,reportlab,4.4.9,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,requests,2.33.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,requests-oauthlib,2.0.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,rich,14.3.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,rpds-py,2026.6.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,rsa,4.9.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,screeninfo,0.8.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,six,1.17.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,sniffio,1.3.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,soupsieve,2.9.2,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,sse-starlette,3.4.11,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,starlette,1.6.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,tenacity,9.1.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,tqdm,4.70.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,truststore,0.10.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,typing-extensions,4.15.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,typing-inspection,0.4.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,uritemplate,4.2.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,urllib3,2.7.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,uuid7,0.1.0,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,uvicorn,0.52.4,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,wcwidth,0.8.3,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,websockets,15.0.1,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
browser-use-journaled-actuator-candidate,python,yarl,1.24.5,config/frameworks/h-browser-use-journaled-actuator.lock,b14911b5fdb2047503e232ad0a39bde8e2313c057c56d2701bdd71fa0bff6a8c,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,accelerate,0.22.0,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,aiohttp,3.8.5,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,aiolimiter,1.1.0,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,aiosignal,1.3.1,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,annotated-types,0.5.0,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,anyio,3.7.1,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,appnope,0.1.3,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,asttokens,2.4.0,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,async-timeout,4.0.3,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
vwa-upstream-declared,python,attrs,23.1.0,visualwebarena/requirements.txt,66ca3a0f62def4f21b12acb2d6cc72c7facb3580afabac43efec0f14592dbd96,DECLARED_NOT_LINUX_VERIFIED
